Product ID,Variant ID,Handle,Title,Body (HTML),Vendor,Type,Tags,Status,Product Category ID,Product Category Name,Product Category Full Path,Created At,Updated At,SEO Title,SEO Description,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Barcode,Variant Tax Code,Variant Inventory Policy,Inventory Item ID,Cost per item,Variant Grams,Variant Weight Unit,Image URLs,Image Alt Text,Last Synced,Delete,Sync Status,custom.asdfg,shopify.color-pattern,shopify.style,shopify.suitable-space,test_data.binding_mount,test_data.snowboard_length,Inventory Qty - My Custom Location,Inventory Qty - Shop location,Collection Names,Collection Handles,test_data.snowboard_weight,global.title_tag,global.description_tag,custom.color
gid://shopify/Product/9387038015709,gid://shopify/ProductVariant/47522205237469,level-clip-butterfly-clip-without-rod-gyproc-ceiling-accessory,Level Clip (Butterfly Clip) Without Rod – Gyproc Ceiling Accessory,"<!-- SHORT PRODUCT DESCRIPTION (ABOVE THE FOLD) -->
<p><strong>Level Clip (Butterfly Clip)</strong> is a ceiling suspension accessory used for precise height adjustment and leveling of suspended ceiling systems.</p>

<hr>

<h3>Product Overview</h3>
<p>The Level Clip, also known as a Butterfly Clip, allows accurate leveling of ceiling frameworks by securely holding suspension components in position. It is designed for use with compatible suspension rods and ceiling systems.</p>

<hr>

<h3>Key Features &amp; Benefits</h3>
<ul>
  <li>Allows precise ceiling level adjustment</li>
  <li>Ensures secure suspension system performance</li>
  <li>Easy installation and adjustment</li>
  <li>Durable metal construction</li>
  <li>Compatible with Gyproc suspended ceiling systems</li>
</ul>

<hr>

<h3>Recommended Applications</h3>
<ul>
  <li>Suspended gypsum ceilings</li>
  <li>Grid and ceiling tile systems</li>
  <li>Commercial and residential interiors</li>
</ul>

<hr>

<h3>Important Note</h3>
<p>This product is supplied <strong>without suspension rod</strong>. Rods must be ordered separately as per system requirements.</p>

<hr>

<h3>What’s Included</h3>
<ul>
  <li>Level Clip (Butterfly Clip) – Without Rod</li>
</ul>
",SpaceBanao,Hardware > Building Materials > Drywall,Hardware > Building Materials > Drywall,ACTIVE,,,,2026-02-28T10:06:30Z,2026-03-09T08:11:00Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911319261,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/level-clip-for-ceiling.jpg?v=1772273192,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038179549,gid://shopify/ProductVariant/47522205270237,tarkett-welding-rod-vinyl-flooring-seam-welding-solution,Tarkett Welding Rod – Vinyl Flooring Seam Welding Solution,"<!-- SHORT PRODUCT DESCRIPTION -->
<p><strong>Tarkett Welding Rod</strong> is a high-performance seam welding solution designed for homogeneous vinyl flooring installations. It ensures durable, hygienic, and visually seamless floor joints in demanding commercial environments.</p>

<hr>

<h3>Product Overview</h3>
<p>Tarkett welding rods are engineered to create strong, permanent joints between vinyl flooring sheets. When heat-welded into grooved seams, the rod fuses with the flooring material, enhancing structural integrity and preventing moisture ingress.</p>

<p>Ideal for healthcare, education, retail, and commercial spaces, welding rods play a critical role in maintaining hygiene and long-term floor performance.</p>

<hr>

<h3>Key Features &amp; Benefits</h3>
<ul>
<li>Designed for homogeneous vinyl flooring systems</li>
<li>Creates strong, watertight floor seams</li>
<li>Enhances hygiene by sealing joints</li>
<li>Colour-coordinated options (as per flooring collection)</li>
<li>Durable and wear-resistant performance</li>
</ul>

<hr>

<h3>Recommended Applications</h3>
<ul>
<li>Hospitals &amp; Healthcare Facilities</li>
<li>Educational Institutions</li>
<li>Retail &amp; Commercial Spaces</li>
<li>Laboratories &amp; Clean Rooms</li>
<li>High-Traffic Public Areas</li>
</ul>

<hr>

<h3>Installation Guidelines</h3>
<p>Welding rods are installed after adhesive curing by grooving floor seams and applying controlled heat welding. Proper installation should be carried out by trained flooring professionals following manufacturer guidelines.</p>

<hr>

<h3>Technical Specifications</h3>
<table border=""1"" cellpadding=""8"" cellspacing=""0"" width=""100%"">
<tr>
<th align=""left"">Parameter</th>
<th align=""left"">Details</th>
</tr>
<tr>
<td>Product Type</td>
<td>Vinyl Seam Welding Rod</td>
</tr>
<tr>
<td>Material Compatibility</td>
<td>Homogeneous Vinyl Flooring</td>
</tr>
<tr>
<td>Application Method</td>
<td>Heat Welding</td>
</tr>
<tr>
<td>Usage Area</td>
<td>Commercial &amp; Institutional Flooring</td>
</tr>
</table>

<hr>

<h3>Brand Assurance</h3>
<p>This product is supplied in association with Tarkett flooring systems. Warranty and performance are subject to manufacturer guidelines and installation standards.</p>

<hr>

<h3>What’s Included</h3>
<ul>
<li>1 × Tarkett Welding Rod (Colour Variant as Selected)</li>
</ul>
",SpaceBanao,Hardware > Building Consumables > Solder & Flux,Hardware > Building Consumables > Solder & Flux,ACTIVE,,,,2026-02-28T10:06:32Z,2026-03-09T08:11:04Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911352029,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/tarkiit.jpg?v=1772273194,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038245085,gid://shopify/ProductVariant/47522205303005,roca-a3275l000c-over-countertop-basin-white-ceramic-wash-basin,Roca A3275L000C Over-Countertop Basin | White Ceramic Wash Basin,"<h2>Roca A3275L000C Over-Countertop Basin – Elegant White Finish</h2>

<p>The Roca A3275L000C Over-Countertop Basin is designed for modern bathroom spaces that demand clean aesthetics and functional performance. Crafted in high-quality ceramic, this basin features a central bowl position and a single taphole in the middle for easy faucet installation.</p>

<h3>Key Features:</h3>
<ul>
<li>Model: A3275L000C</li>
<li>Finish: White</li>
<li>Installation Type: Bowl / Over-Countertop</li>
<li>Bowl Position: Central</li>
<li>Taphole Configuration: 1 Taphole (Center)</li>
<li>Premium Roca ceramic construction</li>
</ul>

<h3>Why Choose This Basin?</h3>
<p>Ideal for residential bathrooms, hotels, and commercial projects. The over-countertop design enhances vanity aesthetics while offering easy cleaning and maintenance.</p>

<p><strong>Note:</strong> Faucet, trap and waste not included unless specified.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,ACTIVE,,,,2026-02-28T10:06:33Z,2026-03-09T08:11:08Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911384797,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/Ona_basin_A3275L000C_Roca_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1772273195,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038277853,gid://shopify/ProductVariant/47522205335773,kohler-span-round-quiet-close-toilet-seat-k-29170in-0-soft-close-bathroom-seat,KOHLER Span™ Round Quiet-Close™ Toilet Seat – K-29170IN-0 | Soft Close Bathroom Seat,"<h2>KOHLER Span™ Round Quiet-Close™ Toilet Seat – K-29170IN-0</h2>

<p>Upgrade your bathroom with the refined simplicity of the <strong>KOHLER Span™ Round Quiet-Close™ Toilet Seat</strong>. Designed for modern Indian bathrooms, this premium round toilet seat blends minimal aesthetics with reliable performance. Engineered with soft curves and smooth edges, it complements both contemporary and transitional bathroom interiors.</p>

<h3>Key Features</h3>
<ul>
<li>
<strong>Quiet-Close™ Technology</strong> – Lid closes gently without slamming</li>
<li>
<strong>Round-Front Design</strong> – Ideal for compact bathroom layouts</li>
<li>
<strong>Quick-Release™ Function</strong> – Easy removal for deep cleaning</li>
<li>
<strong>Grip-Tight Bumpers</strong> – Prevents shifting and movement</li>
<li>
<strong>Quick-Attach™ Hardware</strong> – Fast and secure installation</li>
<li>Color-matched durable plastic hinges</li>
</ul>

<h3>Product Specifications</h3>
<ul>
<li>
<strong>Brand:</strong> KOHLER</li>
<li>
<strong>Model:</strong> K-29170IN-0</li>
<li>
<strong>Collection:</strong> Span™</li>
<li>
<strong>Dimensions:</strong> 43.9 × 35.6 × 5.5 cm</li>
<li>
<strong>Country of Origin:</strong> India</li>
</ul>

<h3>Why Choose This KOHLER Toilet Seat?</h3>
<p>The Span™ round seat is designed for durability and everyday comfort. Its ergonomic shape and sturdy construction ensure long-term reliability, making it perfect for residential and hospitality projects.</p>

<p><strong>Ideal For:</strong> Modern bathrooms, compact washrooms, renovation projects, premium residential interiors.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixture Hardware & Parts > Toilet & Bidet Accessories > Toilet & Bidet Seats,Hardware > Plumbing > Plumbing Fixture Hardware & Parts > Toilet & Bidet Accessories > Toilet & Bidet Seats,ACTIVE,,,,2026-02-28T10:06:34Z,2026-03-09T08:11:12Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911417565,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/Template_PDP_PLP.jpg?v=1772273196,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038310621,gid://shopify/ProductVariant/47522205368541,roca-a3270y2000-square-over-countertop-basin-600x370mm-the-gap,Roca A3270Y2000 Square Over Countertop Basin 600x370mm | The Gap,"<h2>Roca A3270Y2000 Square Over-Countertop Basin – The Gap Collection</h2>

<p>This premium square basin from Roca’s The Gap collection offers sharp lines and modern styling for contemporary bathrooms.</p>

<h3>Dimensions:</h3>
<ul>
<li>600 x 370 x 130 mm</li>
<li>Bowl Depth: 110 mm</li>
<li>Bowl Length: 580 mm</li>
<li>Bowl Width: 350 mm</li>
</ul>

<h3>Technical Features:</h3>
<ul>
<li>Material: Vitreous China</li>
<li>Shape: Square</li>
<li>Installation: Over Countertop</li>
<li>Taphole: No tapholes</li>
<li>Trap &amp; Waste: Not Included</li>
</ul>

<p>Perfect for designer vanity tops where wall-mounted or tall body faucets are used.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,ACTIVE,,,,2026-02-28T10:06:35Z,2026-03-09T08:11:16Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911450333,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/004_11842_00_THE_GAP_3270Y2000_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1772273198,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038343389,gid://shopify/ProductVariant/47522205401309,roca-a327474000-wall-hung-over-counter-basin-600mm-the-gap-original,Roca A327474000 Wall Hung / Over Counter Basin 600mm | The Gap Original,"<h2>Roca A327474000 Dual Installation Basin – Wall Hung or Countertop</h2>

<p>A versatile basin suitable for both wall-mounted and over-counter installation.</p>

<ul>
<li>Size: 600 x 470 x 140 mm</li>
<li>Material: Vitreous China</li>
<li>Shape: Square</li>
<li>Taphole: 1 (Center)</li>
<li>Installation: Wall-hung / Over Counter</li>
<li>Trap &amp; Waste: Not Included</li>
</ul>

<p>Suitable for residential and commercial bathroom projects.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,ACTIVE,,,,2026-02-28T10:06:36Z,2026-03-09T08:11:20Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911483101,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/004_00849_00_1_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1772273199,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038376157,gid://shopify/ProductVariant/47522205434077,kohler-apt-flux-single-handle-basin-faucet-cold-only-k-34067in-4-cp-14-0-lpm,KOHLER APT™ Flux Single Handle Basin Faucet (Cold Only) – K-34067IN-4-CP | 14.0 LPM,"<h2>KOHLER APT™ Flux Single Handle Bathroom Sink Faucet – K-34067IN-4-CP</h2>

<p>The <strong>KOHLER APT™ Flux Single Handle Faucet</strong> is designed for simplicity, durability, and everyday performance. Built for cold water applications, this contemporary pillar tap delivers smooth water flow and reliable ceramic disc valve technology.</p>

<h3>Key Features</h3>
<ul>
<li>Cold water faucet – Ideal for single line installations</li>
<li>Single lever control for easy operation</li>
<li>14.0 LPM flow rate at 3.1 bar</li>
<li>Durable ceramic disc valves</li>
<li>Premium chrome finish</li>
<li>96 mm spout reach</li>
</ul>

<h3>Specifications</h3>
<ul>
<li>
<strong>Model:</strong> K-34067IN-4-CP</li>
<li>
<strong>Collection:</strong> APT™ Flux</li>
<li>
<strong>Flow Rate:</strong> 14.0 lpm</li>
<li>
<strong>Country of Origin:</strong> India</li>
</ul>

<p>Perfect for residential bathrooms, commercial washrooms, and builder projects looking for a durable Kohler faucet at competitive pricing.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixtures > Faucets > Bathroom Sink Faucets,Hardware > Plumbing > Plumbing Fixtures > Faucets > Bathroom Sink Faucets,ACTIVE,,,,2026-02-28T10:06:37Z,2026-03-09T08:11:24Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911515869,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/Template_PDP_PLP_1.jpg?v=1772273200,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038408925,gid://shopify/ProductVariant/47522205466845,kohler-complementary-health-faucet-with-hose-k-12925in-cp-11-7-lpm,KOHLER Complementary™ Health Faucet with Hose – K-12925IN-CP | 11.7 LPM,"<h2>KOHLER Complementary™ Health Faucet – K-12925IN-CP</h2>

<p>Enhance hygiene and comfort with the <strong>KOHLER Complementary™ Health Faucet</strong>. Designed for smooth pressure control and ergonomic handling, this premium hand spray offers an efficient cleansing solution for modern bathrooms.</p>

<h3>Features</h3>
<ul>
<li>11.7 LPM flow rate at 3 bar</li>
<li>Includes 100 cm hose</li>
<li>Wall-mount holder included</li>
<li>Premium chrome finish</li>
<li>G 1/2 connection</li>
</ul>

<p>Built with KOHLER quality standards, this health faucet is ideal for residential and hospitality installations.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixture Hardware & Parts > Toilet & Bidet Accessories > Bidet Faucets & Sprayers > Bidet Sprayers,Hardware > Plumbing > Plumbing Fixture Hardware & Parts > Toilet & Bidet Accessories > Bidet Faucets & Sprayers > Bidet Sprayers,ACTIVE,,,,2026-02-28T10:06:39Z,2026-03-09T08:11:29Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911548637,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/Template_PDP_PLP_2_38d62d36-45af-4ab7-88e9-aa30ee36b4e5.jpg?v=1772273201,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038441693,gid://shopify/ProductVariant/47522205499613,roca-a327876000-round-over-counter-basin-420mm-bol-collection,Roca A327876000 Round Over Counter Basin 420mm | Bol Collection,"<h2>Roca A327876000 Round Countertop Basin – Bol Series</h2>

<p>The Roca A327876000 countertop basin from the Bol series is designed for modern bathrooms that require a clean, minimalist aesthetic combined with durable performance. Its round silhouette and elevated installation make it ideal for contemporary vanity counters paired with tall basin mixers.</p>

<p>Manufactured from high-quality vitreous china, this basin offers excellent resistance to stains, moisture and daily wear. The over-countertop installation enhances visual appeal while allowing easy integration into designer bathroom layouts.</p>

<h3>Key Features</h3>
<ul>
<li>Model: A327876000</li>
<li>Series: Bol</li>
<li>Dimensions: 420 x 420 x 230 mm</li>
<li>Shape: Round</li>
<li>Material: Vitreous china</li>
<li>Installation type: Over countertop</li>
<li>Taphole configuration: None</li>
<li>Compatible with tall basin mixers</li>
</ul>

<h3>Design Advantages</h3>
<ul>
<li>Elegant countertop presence</li>
<li>Suitable for premium vanity designs</li>
<li>Smooth glazed surface for easy cleaning</li>
<li>Modern bathroom aesthetics</li>
</ul>

<h3>Technical Benefits</h3>
<ul>
<li>High durability vitreous china construction</li>
<li>Resistance to stains and moisture</li>
<li>Low maintenance usage</li>
<li>Long service life</li>
</ul>

<h3>Installation Compatibility</h3>
<ul>
<li>Designed for over-countertop installation</li>
<li>Ideal for vanity counters and designer slabs</li>
<li>Works with tall basin mixers</li>
<li>Suitable for concealed plumbing setups</li>
</ul>

<h3>Application Areas</h3>
<ul>
<li>Luxury residential bathrooms</li>
<li>Hotel bathroom vanities</li>
<li>Commercial restroom projects</li>
<li>Architect-designed interiors</li>
<li>Modern apartments and villas</li>
</ul>

<h3>Usage Note</h3>
<p>Recommended for installation with high neck or tall mixer faucets for optimal usability and aesthetic alignment.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,ACTIVE,,,,2026-02-28T10:06:40Z,2026-03-09T08:11:33Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911581405,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/Bol_A327876000_A32787A000_Roca_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1772273202,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038474461,gid://shopify/ProductVariant/47522205532381,kohler-graph-dual-flush-faceplate-k-20189in-p-cp-polished-chrome,KOHLER Graph™ Dual Flush Faceplate – K-20189IN-P-CP | Polished Chrome,"<h2>KOHLER Graph™ Dual-Flush Faceplate – K-20189IN-P-CP</h2>

<p>The KOHLER Graph™ Dual Flush Faceplate offers water-saving functionality with premium aesthetics. Designed for in-wall tank systems, this polished chrome faceplate provides smooth pneumatic operation.</p>

<h3>Key Features</h3>
<ul>
<li>Dual-flush water-saving system</li>
<li>Soft-touch pneumatic buttons</li>
<li>Compatible with KOHLER in-wall tanks</li>
<li>Corrosion-resistant chrome finish</li>
</ul>

<p>Ideal for concealed cistern installations in luxury bathrooms and commercial projects.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixture Hardware & Parts > Fixture Plates > Cover Plates,Hardware > Plumbing > Plumbing Fixture Hardware & Parts > Fixture Plates > Cover Plates,ACTIVE,,,,2026-02-28T10:06:41Z,2026-03-09T08:11:37Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911614173,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/Template_PDP_PLP_3_a052765a-392d-4e3f-b83e-9e88cc7769ea.jpg?v=1772273203,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038507229,gid://shopify/ProductVariant/47522205565149,roca-a327720000-sofia-over-counter-basin-465mm,Roca A327720000 Sofia Over Counter Basin 465mm,"<h2>Roca A327720000 Sofia Countertop Basin – Square Vitreous China Basin</h2>

<p>The Roca A327720000 Sofia countertop basin is designed for contemporary bathroom environments that demand clean lines, durability and elegant surface installation. Its square geometry and minimalist form enhance modern vanity layouts while providing functional and hygienic performance for daily use.</p>

<p>Crafted from premium vitreous china, the basin ensures resistance to stains, moisture and surface wear, making it suitable for both residential and commercial bathroom installations. The no-taphole configuration allows flexibility in faucet placement, particularly with wall-mounted or tall basin mixers.</p>

<h3>Key Features</h3>
<ul>
<li>Model: A327720000</li>
<li>Series: Sofia</li>
<li>Dimensions: 465 x 415 x 145 mm</li>
<li>Shape: Square</li>
<li>Material: Vitreous china</li>
<li>Installation type: Countertop</li>
<li>No tapholes</li>
<li>Without overflow</li>
</ul>

<h3>Design &amp; Functional Benefits</h3>
<ul>
<li>Modern square form for contemporary bathrooms</li>
<li>Smooth glazed finish for easy cleaning</li>
<li>Space-efficient countertop installation</li>
<li>Flexible faucet pairing with wall mixers or tall mixers</li>
<li>Minimalist aesthetic for premium vanity designs</li>
</ul>

<h3>Technical Advantages</h3>
<ul>
<li>High durability ceramic construction</li>
<li>Stain and moisture resistance</li>
<li>Long service life</li>
<li>Low maintenance usage</li>
</ul>

<h3>Installation Compatibility</h3>
<ul>
<li>Designed for countertop vanity installations</li>
<li>Compatible with wall-mounted faucets</li>
<li>Ideal for tall basin mixers</li>
<li>Supports concealed plumbing layouts</li>
</ul>

<h3>Application Areas</h3>
<ul>
<li>Residential bathrooms</li>
<li>Luxury apartments</li>
<li>Hotel vanity installations</li>
<li>Commercial restroom projects</li>
<li>Architect-designed interiors</li>
</ul>

<p><strong>Note:</strong> Recommended for use with tall mixer faucets or wall-mounted spouts due to no taphole configuration.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Vessel Sinks,ACTIVE,,,,2026-02-28T10:06:42Z,2026-03-09T08:11:41Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911646941,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/004_00856_00_2_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1772273204,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038539997,gid://shopify/ProductVariant/47522205597917,roca-rs327723460-rectangular-under-counter-basin-sofia,Roca RS327723460 Rectangular Under Counter Basin | Sofia,"<h2>Roca RS327723460 Under Counter Basin – Sofia Series</h2>

<p>The Roca RS327723460 under counter basin from the Sofia series is designed to deliver a clean, seamless and modern bathroom appearance. Installed beneath the countertop surface, it allows the vanity top to remain uncluttered while providing efficient washing space and easy maintenance.</p>

<p>Manufactured using high-quality vitreous china, this basin ensures durability, resistance to stains and long-term performance in everyday use. Its rectangular design complements contemporary bathroom interiors and works well with a wide range of countertop materials including stone, marble and engineered surfaces.</p>

<h3>Key Features</h3>
<ul>
<li>Model: RS327723460</li>
<li>Series: Sofia</li>
<li>Installation type: Undercounter</li>
<li>Material: Vitreous china</li>
<li>Shape: Rectangular</li>
<li>No tapholes</li>
<li>Smooth glazed finish</li>
<li>Easy to clean surface</li>
</ul>

<h3>Design &amp; Functional Benefits</h3>
<ul>
<li>Seamless integration with countertop surfaces</li>
<li>Hidden rim for a clean and minimal look</li>
<li>Maximizes usable counter space</li>
<li>Ideal for modern vanity layouts</li>
</ul>

<h3>Technical Advantages</h3>
<ul>
<li>High strength ceramic construction</li>
<li>Moisture and stain resistance</li>
<li>Long service life</li>
<li>Low maintenance usage</li>
</ul>

<h3>Installation Compatibility</h3>
<ul>
<li>Suitable for marble, granite and solid surface countertops</li>
<li>Compatible with wall-mounted and countertop faucets</li>
<li>Supports concealed plumbing layouts</li>
</ul>

<h3>Application Areas</h3>
<ul>
<li>Residential bathrooms</li>
<li>Luxury vanity units</li>
<li>Hotels and hospitality projects</li>
<li>Commercial washrooms</li>
<li>Architect-designed interiors</li>
</ul>

<p><strong>Note:</strong> Recommended for installation with wall-mounted spouts or tall basin mixers due to no taphole configuration.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Undermount Sinks,Hardware > Plumbing > Plumbing Fixtures > Sinks > Bathroom Sinks > Undermount Sinks,ACTIVE,,,,2026-02-28T10:06:43Z,2026-03-09T08:11:45Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911679709,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/RS327723460_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1772273206,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
gid://shopify/Product/9387038572765,gid://shopify/ProductVariant/47522205630685,kohler-parallel-wall-mount-bathroom-sink-faucet-k-23486in-4nd-af-9-0-lpm-chrome-basin-tap,KOHLER Parallel™ Wall-Mount Bathroom Sink Faucet – K-23486IN-4ND-AF | 9.0 LPM Chrome Basin Tap,"<h2>KOHLER Parallel™ Wall-Mount Bathroom Sink Faucet – K-23486IN-4ND-AF</h2>

<p>Bring architectural elegance and modern sophistication to your bathroom with the <strong>KOHLER Parallel™ Wall-Mount Basin Faucet</strong>. Designed for contemporary spaces, this premium wall-mounted tap combines clean geometric lines with superior engineering performance.</p>

<p>The Parallel™ collection is known for its refined styling and durability, making it ideal for luxury residential bathrooms, hospitality projects, and high-end commercial spaces.</p>

<h3>Key Features</h3>
<ul>
<li>
<strong>Wall-Mount Installation</strong> – Creates a sleek, clutter-free countertop look</li>
<li>
<strong>Single Lever Handle</strong> – Smooth control of water flow and temperature</li>
<li>
<strong>9.0 LPM Flow Rate</strong> – Efficient water usage at 3.0 bar pressure</li>
<li>
<strong>Ceramic Disc Valve Technology</strong> – Long-lasting, leak-resistant performance</li>
<li>
<strong>Premium KOHLER Finish</strong> – Corrosion and tarnish resistant</li>
<li>16.4 cm (6.45 inch) spout reach for comfortable usability</li>
</ul>

<h3>Technical Specifications</h3>
<ul>
<li>
<strong>Brand:</strong> KOHLER</li>
<li>
<strong>Model Code:</strong> K-23486IN-4ND-AF</li>
<li>
<strong>Collection:</strong> Parallel™</li>
<li>
<strong>Flow Rate:</strong> 9.0 litres per minute</li>
<li>
<strong>Installation Type:</strong> Wall-Mount</li>
<li>
<strong>Material:</strong> Premium metal construction</li>
<li>
<strong>Dimensions:</strong> 19.4 × 18.3 × 8 cm</li>
<li>
<strong>Country of Origin:</strong> India</li>
</ul>

<h3>Why Choose KOHLER Parallel™ K-23486IN-4ND-AF?</h3>

<p>This wall-mounted basin faucet offers a clean, floating design that enhances modern bathrooms. By eliminating deck clutter, it allows easier countertop cleaning while delivering exceptional water control and durability.</p>

<p>Ideal for architects, interior designers, and premium bathroom upgrades where both performance and aesthetics matter.</p>

<p><strong>Recommended For:</strong><br>
• Luxury homes<br>
• Boutique hotels<br>
• Contemporary renovation projects<br>
• Premium wash basin installations</p>

<p><strong>Note:</strong> Drain sold separately.</p>
",SpaceBanao,Hardware > Plumbing > Plumbing Fixtures > Faucets > Bathroom Sink Faucets,Hardware > Plumbing > Plumbing Fixtures > Faucets > Bathroom Sink Faucets,ACTIVE,,,,2026-02-28T10:06:44Z,2026-03-09T08:11:49Z,,,Title,Default Title,,,,,,0.0,,,,DENY,gid://shopify/InventoryItem/49648911712477,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0815/1921/4813/files/Template_PDP_PLP_4.jpg?v=1772273207,,2026-03-27T09:27:41.543892+00:00,,SKIPPED,,,,,,,0,0,,,,,,
